orig path,orig slack,orig cycles,exp path,exp slack,exp cycles,delta slack,start point,end point,source clk,destination clock,delta classification
94804,0.0083,0,74585,0.0151,0,-0.0068,c/unit_15/subblock/reg[29],d/branch/stream/reg_142[9],yclk,yclk,improved
52289,0.0175,0,20049,0.0175,0,0.0,c/unit_16/subblock/reg[8],d/branch/stream/reg_188[17],mclk,mclk,no change
72979,0.0109,0,95712,0.0166,0,-0.0057,c/unit_16/subblock/reg[44],d/branch/stream/reg_186[52],mclk,mclk,improved
47743,0.0133,0,92937,0.0086,0,0.0047,c/unit_19/subblock/reg[42],d/branch/stream/reg_194[37],mclk,zclk,degraded
74998,0.0187,0,96695,0.0127,0,0.006,c/unit_11/subblock/reg[20],d/branch/stream/reg_153[48],yclk,yclk,degraded
94258,0.0032,0,57509,0.0032,0,0.0,c/unit_16/subblock/reg[26],d/branch/stream/reg_113[30],mclk,mclk,no change
31622,0.0027,0,88390,0.0027,0,0.0,c/unit_19/subblock/reg[21],d/branch/stream/reg_111[61],zclk,yclk,no change
96037,0.0069,0,89845,-0.0008,0,0.0077,c/unit_16/subblock/reg[16],d/branch/stream/reg_129[22],yclk,yclk,degraded
77824,0.0088,0,66305,0.0144,0,-0.0056,c/unit_20/subblock/reg[8],d/branch/stream/reg_155[34],yclk,yclk,improved
90940,0.0182,0,95719,0.0244,0,-0.0062,c/unit_20/subblock/reg[5],d/branch/stream/reg_166[32],yclk,zclk,improved
31161,0.0183,0,77681,0.0127,0,0.0056,c/unit_11/subblock/reg[48],d/branch/stream/reg_184[21],yclk,yclk,degraded
66090,0.0073,0,88437,0.0132,0,-0.0059,c/unit_17/subblock/reg[34],d/branch/stream/reg_185[25],zclk,yclk,improved
60782,0.0159,0,73736,0.0129,0,0.003,c/unit_20/subblock/reg[26],d/branch/stream/reg_164[30],zclk,mclk,degraded
25027,0.0197,0,38559,0.0163,0,0.0034,c/unit_11/subblock/reg[40],d/branch/stream/reg_193[22],yclk,zclk,degraded
93504,0.0095,0,41581,0.0095,0,0.0,c/unit_14/subblock/reg[39],d/branch/stream/reg_174[18],mclk,mclk,no change
51103,0.0044,0,55687,0.0115,0,-0.0071,c/unit_14/subblock/reg[53],d/branch/stream/reg_129[1],yclk,mclk,improved
85743,0.0151,0,60797,0.0104,0,0.0047,c/unit_13/subblock/reg[45],d/branch/stream/reg_101[6],zclk,zclk,degraded
87042,0.0052,0,99592,-0.0047,0,0.0099,c/unit_16/subblock/reg[24],d/branch/stream/reg_156[21],mclk,zclk,degraded
60509,0.0078,0,93920,0.0078,0,0.0,c/unit_12/subblock/reg[8],d/branch/stream/reg_118[51],zclk,mclk,no change
69406,0.0048,0,83552,0.0121,0,-0.0073,c/unit_20/subblock/reg[44],d/branch/stream/reg_143[47],yclk,zclk,improved
63373,0.0168,0,79975,0.0168,0,0.0,c/unit_18/subblock/reg[41],d/branch/stream/reg_174[35],zclk,yclk,no change
91196,0.0168,0,39320,0.0104,0,0.0064,c/unit_19/subblock/reg[37],d/branch/stream/reg_149[19],mclk,zclk,degraded
30529,0.0088,0,91129,0.0125,0,-0.0037,c/unit_20/subblock/reg[10],d/branch/stream/reg_178[16],zclk,yclk,improved
26746,0.005,0,23946,0.0034,0,0.0016,c/unit_17/subblock/reg[35],d/branch/stream/reg_191[4],mclk,yclk,degraded
20927,0.012,0,77439,0.0191,0,-0.0071,c/unit_17/subblock/reg[11],d/branch/stream/reg_162[56],mclk,zclk,improved
95817,0.0081,0,32032,0.0038,0,0.0043,c/unit_17/subblock/reg[61],d/branch/stream/reg_178[50],yclk,mclk,degraded
20401,0.0196,0,90228,0.0196,0,0.0,c/unit_12/subblock/reg[39],d/branch/stream/reg_118[8],zclk,mclk,no change
66074,0.0086,0,59897,0.0086,0,0.0,c/unit_12/subblock/reg[30],d/branch/stream/reg_188[23],yclk,yclk,no change
20213,0.0029,0,48141,0.0114,0,-0.0085,c/unit_18/subblock/reg[25],d/branch/stream/reg_176[46],zclk,mclk,improved
69923,0.0076,0,57216,0.0076,0,0.0,c/unit_11/subblock/reg[24],d/branch/stream/reg_199[45],zclk,mclk,no change
37800,0.0087,0,54378,0.0006,0,0.0081,c/unit_14/subblock/reg[57],d/branch/stream/reg_171[0],zclk,mclk,degraded
67083,0.0147,0,62975,0.0147,0,0.0,c/unit_20/subblock/reg[12],d/branch/stream/reg_157[45],yclk,yclk,no change
64845,0.0099,0,30880,0.0142,0,-0.0043,c/unit_11/subblock/reg[18],d/branch/stream/reg_173[31],yclk,yclk,improved
47726,0.0127,0,65724,0.0127,0,0.0,c/unit_16/subblock/reg[57],d/branch/stream/reg_183[16],yclk,yclk,no change
66832,0.001,0,71323,0.0103,0,-0.0093,c/unit_14/subblock/reg[3],d/branch/stream/reg_110[25],mclk,mclk,improved
22748,0.0146,0,21937,0.0146,0,0.0,c/unit_15/subblock/reg[39],d/branch/stream/reg_145[50],zclk,mclk,no change
35032,0.0141,0,60771,0.0141,0,0.0,c/unit_11/subblock/reg[17],d/branch/stream/reg_130[23],zclk,zclk,no change
22249,0.0094,0,64578,0.0094,0,0.0,c/unit_12/subblock/reg[18],d/branch/stream/reg_162[40],zclk,yclk,no change
44964,0.0117,0,90163,0.0205,0,-0.0088,c/unit_11/subblock/reg[38],d/branch/stream/reg_183[61],zclk,yclk,improved
27183,0.0054,0,36887,0.0125,0,-0.0071,c/unit_18/subblock/reg[39],d/branch/stream/reg_129[25],yclk,yclk,improved
57552,0.0071,0,54589,0.0071,0,0.0,c/unit_20/subblock/reg[45],d/branch/stream/reg_103[39],zclk,mclk,no change
98487,0.0039,0,37163,0.0039,0,0.0,c/unit_19/subblock/reg[39],d/branch/stream/reg_190[39],mclk,zclk,no change
51567,0.003,0,62772,0.003,0,0.0,c/unit_13/subblock/reg[23],d/branch/stream/reg_182[37],zclk,zclk,no change
98105,0.0074,0,35467,0.0074,0,0.0,c/unit_11/subblock/reg[13],d/branch/stream/reg_132[41],yclk,zclk,no change
76318,0.0058,0,70202,0.0058,0,0.0,c/unit_16/subblock/reg[52],d/branch/stream/reg_157[51],mclk,yclk,no change
21239,0.0191,0,94525,0.0125,0,0.0066,c/unit_11/subblock/reg[15],d/branch/stream/reg_159[61],yclk,zclk,degraded
50859,0.01,0,76037,0.01,0,0.0,c/unit_20/subblock/reg[39],d/branch/stream/reg_130[16],mclk,mclk,no change
21750,0.0036,0,56786,0.0036,0,0.0,c/unit_19/subblock/reg[48],d/branch/stream/reg_179[50],yclk,yclk,no change
71623,0.0186,0,96285,0.0186,0,0.0,c/unit_17/subblock/reg[12],d/branch/stream/reg_169[7],zclk,yclk,no change
95848,0.0088,0,80964,0.0088,0,0.0,c/unit_17/subblock/reg[4],d/branch/stream/reg_154[23],yclk,mclk,no change
94946,0.0038,0,72329,0.0038,0,0.0,c/unit_15/subblock/reg[57],d/branch/stream/reg_182[42],zclk,zclk,no change
47519,0.0114,0,34663,0.0088,0,0.0026,c/unit_19/subblock/reg[53],d/branch/stream/reg_172[1],zclk,mclk,degraded
42227,0.0192,0,70506,0.0291,0,-0.0099,c/unit_12/subblock/reg[22],d/branch/stream/reg_126[21],zclk,yclk,improved
88469,0.0054,0,51752,0.0054,0,0.0,c/unit_20/subblock/reg[40],d/branch/stream/reg_146[13],zclk,yclk,no change
28989,0.0187,0,85076,0.0187,0,0.0,c/unit_12/subblock/reg[31],d/branch/stream/reg_171[33],zclk,yclk,no change
91248,0.0064,0,55250,0.0083,0,-0.0019,c/unit_11/subblock/reg[34],d/branch/stream/reg_197[57],yclk,zclk,improved
52105,0.0182,0,33827,0.0158,0,0.0024,c/unit_13/subblock/reg[60],d/branch/stream/reg_162[63],zclk,zclk,degraded
58612,0.0195,0,52889,0.0174,0,0.0021,c/unit_13/subblock/reg[46],d/branch/stream/reg_111[39],mclk,zclk,degraded
83383,0.0168,0,44677,0.0168,0,0.0,c/unit_19/subblock/reg[55],d/branch/stream/reg_152[7],mclk,yclk,no change
58893,0.017,0,38910,0.0204,0,-0.0034,c/unit_19/subblock/reg[39],d/branch/stream/reg_151[17],zclk,zclk,improved
34207,0.0127,0,48152,0.0127,0,0.0,c/unit_14/subblock/reg[1],d/branch/stream/reg_170[9],mclk,yclk,no change
28627,0.0081,0,23571,0.0081,0,0.0,c/unit_13/subblock/reg[10],d/branch/stream/reg_185[29],mclk,yclk,no change
46266,0.019,0,45816,0.0217,0,-0.0027,c/unit_12/subblock/reg[56],d/branch/stream/reg_187[4],mclk,mclk,improved
29237,0.0154,0,76189,0.0114,0,0.004,c/unit_19/subblock/reg[38],d/branch/stream/reg_182[39],zclk,yclk,degraded
66391,0.0035,0,97896,0.0132,0,-0.0097,c/unit_19/subblock/reg[12],d/branch/stream/reg_122[7],zclk,mclk,improved
64613,0.0182,0,29952,0.0182,0,0.0,c/unit_19/subblock/reg[38],d/branch/stream/reg_159[54],zclk,zclk,no change
70111,0.0159,0,20414,0.0065,0,0.0094,c/unit_15/subblock/reg[1],d/branch/stream/reg_127[61],yclk,zclk,degraded
48628,0.0068,0,44784,0.0068,0,0.0,c/unit_15/subblock/reg[27],d/branch/stream/reg_133[38],yclk,zclk,no change
94058,0.0114,0,39382,0.0164,0,-0.005,c/unit_14/subblock/reg[20],d/branch/stream/reg_106[52],yclk,mclk,improved
43403,0.01,0,22291,0.0007,0,0.0093,c/unit_14/subblock/reg[56],d/branch/stream/reg_114[13],yclk,yclk,degraded
81070,0.0164,0,37098,0.0243,0,-0.0079,c/unit_13/subblock/reg[31],d/branch/stream/reg_149[60],zclk,zclk,improved
80476,0.011,0,73517,0.015,0,-0.004,c/unit_11/subblock/reg[25],d/branch/stream/reg_168[20],yclk,mclk,improved
85731,0.0078,0,34321,0.0053,0,0.0025,c/unit_12/subblock/reg[52],d/branch/stream/reg_121[5],mclk,yclk,degraded
23445,0.0047,0,74826,0.0026,0,0.0021,c/unit_13/subblock/reg[31],d/branch/stream/reg_107[53],zclk,mclk,degraded
58728,0.0032,0,68743,-0.0029,0,0.0061,c/unit_19/subblock/reg[42],d/branch/stream/reg_114[19],zclk,yclk,degraded
34040,0.0167,0,29998,0.0167,0,0.0,c/unit_14/subblock/reg[45],d/branch/stream/reg_120[25],zclk,mclk,no change
99042,0.0101,0,55443,0.0101,0,0.0,c/unit_19/subblock/reg[41],d/branch/stream/reg_159[47],mclk,zclk,no change
34408,0.0168,0,44575,0.0101,0,0.0067,c/unit_14/subblock/reg[34],d/branch/stream/reg_170[27],yclk,yclk,degraded
78509,0.0099,0,92656,0.0099,0,0.0,c/unit_11/subblock/reg[44],d/branch/stream/reg_155[20],yclk,mclk,no change
71664,0.0172,0,64425,0.0191,0,-0.0019,c/unit_20/subblock/reg[29],d/branch/stream/reg_175[26],zclk,mclk,improved
42603,0.0077,0,62344,0.0077,0,0.0,c/unit_20/subblock/reg[21],d/branch/stream/reg_190[59],mclk,zclk,no change
45435,0.0129,0,55242,0.0129,0,0.0,c/unit_17/subblock/reg[9],d/branch/stream/reg_152[37],yclk,yclk,no change
86904,0.0135,0,80152,0.0219,0,-0.0084,c/unit_16/subblock/reg[32],d/branch/stream/reg_199[27],yclk,mclk,improved
81754,0.0024,0,31893,0.0024,0,0.0,c/unit_16/subblock/reg[2],d/branch/stream/reg_142[31],mclk,zclk,no change
59394,0.0092,0,69438,0.0165,0,-0.0073,c/unit_14/subblock/reg[22],d/branch/stream/reg_142[18],yclk,mclk,improved
54431,0.0051,0,46669,0.0124,0,-0.0073,c/unit_19/subblock/reg[28],d/branch/stream/reg_149[46],yclk,mclk,improved
99617,0.0086,0,38143,0.0185,0,-0.0099,c/unit_18/subblock/reg[29],d/branch/stream/reg_138[46],mclk,zclk,improved
72289,0.0054,0,97398,0.0044,0,0.001,c/unit_17/subblock/reg[54],d/branch/stream/reg_126[7],mclk,yclk,degraded
32672,0.0097,0,75879,0.0097,0,0.0,c/unit_15/subblock/reg[36],d/branch/stream/reg_108[32],zclk,yclk,no change
60945,0.0106,0,34285,0.0201,0,-0.0095,c/unit_19/subblock/reg[28],d/branch/stream/reg_198[1],mclk,yclk,improved
58735,0.0106,0,79148,0.0137,0,-0.0031,c/unit_12/subblock/reg[28],d/branch/stream/reg_187[36],mclk,yclk,improved
87722,0.0069,0,52703,0.0031,0,0.0038,c/unit_11/subblock/reg[19],d/branch/stream/reg_188[0],mclk,yclk,degraded
22210,0.0109,0,29313,0.0124,0,-0.0015,c/unit_18/subblock/reg[61],d/branch/stream/reg_102[0],mclk,mclk,improved
64330,0.0141,0,95337,0.0186,0,-0.0045,c/unit_16/subblock/reg[32],d/branch/stream/reg_195[8],zclk,mclk,improved
37449,0.0085,0,71824,0.0053,0,0.0032,c/unit_13/subblock/reg[36],d/branch/stream/reg_117[12],zclk,yclk,degraded
44486,0.0115,0,45000,0.0138,0,-0.0023,c/unit_15/subblock/reg[59],d/branch/stream/reg_194[4],yclk,yclk,improved
49294,0.0061,0,72747,0.0061,0,0.0,c/unit_19/subblock/reg[42],d/branch/stream/reg_191[49],yclk,yclk,no change
20045,0.013,0,55076,0.0209,0,-0.0079,c/unit_16/subblock/reg[10],d/branch/stream/reg_133[12],yclk,zclk,improved
21101,0.0147,0,92155,0.0096,0,0.0051,c/unit_20/subblock/reg[28],d/branch/stream/reg_192[18],yclk,yclk,degraded
87868,0.0082,0,89262,0.0082,0,0.0,c/unit_20/subblock/reg[1],d/branch/stream/reg_190[55],mclk,mclk,no change
79187,0.0104,0,72647,0.0104,0,0.0,c/unit_19/subblock/reg[12],d/branch/stream/reg_190[4],mclk,yclk,no change
31646,0.0105,0,30685,0.0034,0,0.0071,c/unit_17/subblock/reg[0],d/branch/stream/reg_130[0],mclk,mclk,degraded
82683,0.0126,0,97193,0.0183,0,-0.0057,c/unit_12/subblock/reg[52],d/branch/stream/reg_178[12],mclk,zclk,improved
79563,0.0036,0,85750,0.0036,0,0.0,c/unit_20/subblock/reg[36],d/branch/stream/reg_186[62],zclk,yclk,no change
30020,0.0115,0,53863,0.0142,0,-0.0027,c/unit_15/subblock/reg[19],d/branch/stream/reg_162[3],yclk,zclk,improved
21706,0.0041,0,20049,0.011,0,-0.0069,c/unit_20/subblock/reg[18],d/branch/stream/reg_104[15],mclk,yclk,improved
94924,0.0118,0,80455,0.0209,0,-0.0091,c/unit_11/subblock/reg[38],d/branch/stream/reg_106[36],yclk,yclk,improved
65781,0.0153,0,37628,0.006,0,0.0093,c/unit_18/subblock/reg[28],d/branch/stream/reg_176[26],zclk,yclk,degraded
91517,0.0103,0,56950,0.0103,0,0.0,c/unit_20/subblock/reg[57],d/branch/stream/reg_154[32],mclk,mclk,no change
71449,0.0195,0,59508,0.0195,0,0.0,c/unit_13/subblock/reg[46],d/branch/stream/reg_169[17],mclk,zclk,no change
59793,0.003,0,77561,-0.0043,0,0.0073,c/unit_13/subblock/reg[17],d/branch/stream/reg_166[46],zclk,yclk,degraded
48939,0.0194,0,68946,0.0292,0,-0.0098,c/unit_16/subblock/reg[37],d/branch/stream/reg_125[44],yclk,mclk,improved
94591,0.0081,0,44637,0.0052,0,0.0029,c/unit_16/subblock/reg[8],d/branch/stream/reg_166[59],zclk,yclk,degraded
60807,0.0038,0,68515,0.0061,0,-0.0023,c/unit_13/subblock/reg[45],d/branch/stream/reg_163[53],mclk,zclk,improved
23975,0.019,0,30828,0.019,0,0.0,c/unit_12/subblock/reg[0],d/branch/stream/reg_196[20],yclk,zclk,no change
29644,0.0129,0,71683,0.0129,0,0.0,c/unit_12/subblock/reg[5],d/branch/stream/reg_169[9],zclk,zclk,no change
69219,0.0142,0,74587,0.0125,0,0.0017,c/unit_15/subblock/reg[5],d/branch/stream/reg_145[33],yclk,zclk,degraded
72761,0.014,0,62808,0.0188,0,-0.0048,c/unit_19/subblock/reg[20],d/branch/stream/reg_177[40],yclk,yclk,improved
49999,0.0136,0,76304,0.0136,0,0.0,c/unit_17/subblock/reg[21],d/branch/stream/reg_156[20],zclk,yclk,no change
75549,0.0045,0,81915,0.0045,0,0.0,c/unit_18/subblock/reg[1],d/branch/stream/reg_195[15],mclk,mclk,no change
54508,0.0018,0,38379,0.0018,0,0.0,c/unit_12/subblock/reg[41],d/branch/stream/reg_103[58],mclk,mclk,no change
51567,0.0138,0,87850,0.0138,0,0.0,c/unit_12/subblock/reg[5],d/branch/stream/reg_102[5],mclk,mclk,no change
95343,0.0162,0,83480,0.0162,0,0.0,c/unit_11/subblock/reg[26],d/branch/stream/reg_134[16],yclk,mclk,no change
47648,0.0038,0,46352,0.0094,0,-0.0056,c/unit_20/subblock/reg[39],d/branch/stream/reg_110[20],mclk,yclk,improved
58046,0.0175,0,92232,0.0249,0,-0.0074,c/unit_17/subblock/reg[62],d/branch/stream/reg_114[46],zclk,zclk,improved
83255,0.01,0,48821,0.0067,0,0.0033,c/unit_12/subblock/reg[2],d/branch/stream/reg_107[4],yclk,zclk,degraded
22384,0.0147,0,31472,0.0214,0,-0.0067,c/unit_14/subblock/reg[15],d/branch/stream/reg_155[53],yclk,yclk,improved
44803,0.0124,0,84700,0.0097,0,0.0027,c/unit_20/subblock/reg[13],d/branch/stream/reg_112[10],yclk,yclk,degraded
66814,0.0061,0,42306,0.0128,0,-0.0067,c/unit_18/subblock/reg[48],d/branch/stream/reg_127[0],yclk,zclk,improved
79324,0.0161,0,70554,0.0085,0,0.0076,c/unit_18/subblock/reg[23],d/branch/stream/reg_199[63],yclk,mclk,degraded
76993,0.0071,0,77468,0.0117,0,-0.0046,c/unit_19/subblock/reg[61],d/branch/stream/reg_179[56],zclk,mclk,improved
64114,0.0025,0,70098,0.0124,0,-0.0099,c/unit_11/subblock/reg[35],d/branch/stream/reg_130[32],yclk,mclk,improved
77450,0.013,0,60381,0.013,0,0.0,c/unit_17/subblock/reg[52],d/branch/stream/reg_161[35],yclk,zclk,no change
41984,0.0145,0,39764,0.0108,0,0.0037,c/unit_17/subblock/reg[41],d/branch/stream/reg_197[21],zclk,yclk,degraded
25741,0.0035,0,89185,0.0131,0,-0.0096,c/unit_17/subblock/reg[41],d/branch/stream/reg_107[29],yclk,yclk,improved
56882,0.0102,0,70298,0.0102,0,0.0,c/unit_19/subblock/reg[49],d/branch/stream/reg_132[27],mclk,zclk,no change
36814,0.0157,0,81654,0.0157,0,0.0,c/unit_19/subblock/reg[16],d/branch/stream/reg_138[39],zclk,mclk,no change
31595,0.0011,0,83081,0.0032,0,-0.0021,c/unit_12/subblock/reg[55],d/branch/stream/reg_165[11],zclk,zclk,improved
75600,0.0194,0,41381,0.0125,0,0.0069,c/unit_18/subblock/reg[61],d/branch/stream/reg_165[54],mclk,yclk,degraded
53083,0.0191,0,55483,0.0118,0,0.0073,c/unit_20/subblock/reg[12],d/branch/stream/reg_117[49],zclk,mclk,degraded
